candidate_id,name,current_title,experience_years,skills,projects,technical_domains,current_company,company_type,location,github_url,portfolio_url,last_login,profile_updated_at,recruiter_response_rate,notice_period,relocation_preference,open_to_work,_profile_type
C1460,Candidate C1460,AI Developer,8,scikit-learn|Elasticsearch|PostgreSQL|re-ranking|PyTorch|learning-to-rank|Python|NDCG|sparse retrieval|A/B testing|FastAPI|MAP|sentence-transformers|BM25|Jupyter|Redis|MongoDB|AWS|pandas|Kafka,"Designed hybrid retrieval pipeline combining sparse and dense embeddings|Implemented offline evaluation benchmark for ranking: NDCG, MRR, MAP",speech|audio,Zomato,product,Gurgaon,https://github.com/candidate_c1460,,2026-06-15,2026-06-12,0.71,0,yes,False,strong
C1461,Candidate C1461,Applied AI Engineer,6,embeddings|MRR|hybrid retrieval|learning-to-rank|MAP|GPT-4|Pinecone|Azure|Redis|Kafka|AWS,Designed hybrid retrieval pipeline combining sparse and dense embeddings|Named entity recognition model using spaCy|Sentiment analysis classifier for product reviews,computer vision|NLP,ShareChat,product,Pune,,,2026-04-07,2026-05-03,0.7,60,maybe,True,medium
C1462,Candidate C1462,AI Developer,4,MAP|Docker|FastAPI|AutoGPT|LlamaIndex|RAG|GPT-4|matplotlib|Redis|GCP|Git|AWS,Designed hybrid retrieval pipeline combining sparse and dense embeddings|Text summarisation with BART|Created AI assistant using OpenAI function calling,LLM applications|RAG,Dunzo,product,Kolkata,,,2026-02-27,2026-06-12,0.58,45,no,True,medium
C1463,Candidate C1463,Research Scientist,6,BM25|FAISS|Kafka|Redis|pandas|GCP|SQL,Image classification with ResNet|Text summarisation with BART|Named entity recognition model using spaCy,speech|audio,IBM Research,research,Delhi,,https://portfolio.dev/c1463,2026-01-30,2026-05-15,0.43,15,maybe,False,research
C1464,Candidate C1464,Research Scientist,5,FAISS|search relevance|embeddings|dense retrieval|production ML|GPT-4|RAG|LLM chains|LangGraph|REST APIs|Linux|SQL|MongoDB|GCP|AWS,Built recommendation engine for e-commerce using collaborative + content-based filtering|Created AI assistant using OpenAI function calling|Sentiment analysis classifier for product reviews,recommendation systems,Mphasis,service,Kolkata,,,2026-05-25,2026-06-01,0.14,90,yes,True,weak
C1465,Candidate C1465,AI Developer,3,ChatGPT|GPT-4|ChromaDB|LLM chains|prompt engineering|RAG|Jupyter|Redis|TensorFlow|SQL,Built LangGraph agent for automated research|Built RAG chatbot using LangChain and OpenAI,LLM applications|RAG,HCL,service,Noida,https://github.com/candidate_c1465,,2026-06-04,2026-06-08,0.89,45,maybe,True,trap
C1466,Candidate C1466,Senior Data Scientist,5,A/B testing|Python|vector search|hybrid retrieval|scikit-learn|sparse retrieval|Weaviate|ChatGPT|LangChain|prompt engineering|Jupyter|TensorFlow|SQL,Migrated BM25 search to dense retrieval; 35% improvement in recall@10|Built LangGraph agent for automated research|Built RAG chatbot using LangChain and OpenAI,speech|audio,TCS,service,Delhi,,,2026-03-31,2026-05-12,0.65,30,maybe,True,medium
C1467,Candidate C1467,ML Researcher,7,re-ranking|Docker|sentence-transformers|LLM chains|LangGraph|GPT-4|Pinecone|Kafka|NumPy|Spark|TensorFlow|Git|MongoDB,Designed hybrid retrieval pipeline combining sparse and dense embeddings|Created GPT-4 powered Q&A system using LlamaIndex|Fine-tuned LLM using LoRA for customer support chatbot,CV|robotics,Zepto,product,Noida,,,2026-03-28,2026-06-02,0.64,90,maybe,False,medium
C1468,Candidate C1468,AI Developer,7,ranking evaluation|MAP|OpenAI API|RAG|GPT-4|LLM chains|NumPy|Azure|Keras|pandas|Redis,Designed hybrid retrieval pipeline combining sparse and dense embeddings|Text summarisation with BART|Time series forecasting with LSTM,NLP|text classification,Accenture,service,Bangalore,https://github.com/candidate_c1468,,2026-05-05,2026-05-13,0.14,30,yes,True,weak
C1469,Candidate C1469,AI Developer,3,ChromaDB|GPT-4|LangGraph|LlamaIndex|LLM chains|RAG|Pinecone|prompt engineering|OpenAI API|Weaviate|LangChain|AutoGPT|AWS|NumPy,Built LangGraph agent for automated research|Built document QA system with Pinecone vector store,retrieval|ranking|recommendation|NLP,TCS,service,Chennai,https://github.com/candidate_c1469,,2026-06-17,2026-05-07,0.78,90,yes,False,trap
C1470,Candidate C1470,Search Engineer,9,Docker|PostgreSQL|A/B testing|OpenAI API|Linux|matplotlib|TensorFlow|Redis,Designed hybrid retrieval pipeline combining sparse and dense embeddings|Text summarisation with BART|Created AI assistant using OpenAI function calling,generative AI|LLMs,TCS,service,Pune,,https://portfolio.dev/c1470,2026-05-05,2026-06-18,0.4,60,no,False,weak
C1471,Candidate C1471,Search Engineer,3,semantic search|MRR|Weaviate|Spark|Git|MongoDB|NumPy|Keras,Owned A/B testing infrastructure for ranking experiments at scale|Sentiment analysis classifier for product reviews|Built RAG chatbot using LangChain and OpenAI,recommendation systems,Moengage,product,Remote,,https://portfolio.dev/c1471,2026-01-08,2026-05-05,0.51,15,yes,True,medium
C1472,Candidate C1472,NLP Engineer,8,re-ranking|Elasticsearch|A/B testing|embeddings|MRR|semantic search|OpenAI API|Weaviate|AutoGPT|LangGraph|GCP|TensorFlow|NumPy|REST APIs,Deployed learning-to-rank model for marketplace search; 18% lift in CTR|Built RAG chatbot using LangChain and OpenAI|Sentiment analysis classifier for product reviews,search|information retrieval,Infosys,service,Bangalore,https://github.com/candidate_c1472,https://portfolio.dev/c1472,2026-04-05,2026-06-06,0.29,30,maybe,True,weak
C1473,Candidate C1473,Senior ML Engineer,8,FAISS|Kubernetes|dense retrieval|PyTorch|Docker|BM25|scikit-learn|hybrid retrieval|Python|semantic search|ranking evaluation|pandas|Git|REST APIs,Re-ranked search results using cross-encoder model; improved MRR by 22%|Owned A/B testing infrastructure for ranking experiments at scale|Migrated BM25 search to dense retrieval; 35% improvement in recall@10,NLP|text classification,Yellow.ai,product,Mumbai,https://github.com/candidate_c1473,,2026-06-04,2026-05-24,0.83,0,no,False,strong
C1474,Candidate C1474,Backend + ML Engineer,10,production ML|hybrid retrieval|FastAPI|A/B testing|PostgreSQL|Elasticsearch|vector search|ranking evaluation|Docker|PyTorch|Kubernetes|search relevance|MAP|Linux|Keras|AWS,Improved search relevance using hybrid BM25 + dense retrieval; evaluated with NDCG@10|Built and productionised candidate ranking API using FastAPI and vector search|Built recommendation engine for e-commerce using collaborative + content-based filtering|Deployed learning-to-rank model for marketplace search; 18% lift in CTR,NLP|text classification,ShareChat,product,Kolkata,,https://portfolio.dev/c1474,2026-06-08,2026-05-20,0.5,90,no,True,strong
C1475,Candidate C1475,Applied AI Engineer,8,re-ranking|Elasticsearch|LangChain|OpenAI API|Spark|GCP|Azure,Designed hybrid retrieval pipeline combining sparse and dense embeddings|Built RAG chatbot using LangChain and OpenAI|Time series forecasting with LSTM,ranking|search|NLP,Swiggy,product,Remote,,,2026-02-19,2026-05-08,0.52,90,maybe,False,medium
C1476,Candidate C1476,NLP Engineer,7,MAP|re-ranking|BM25|NDCG|search relevance|FastAPI|LangGraph|Pinecone|AutoGPT|ChromaDB|Git|TensorFlow|Azure|MongoDB|SQL,Built recommendation engine for e-commerce using collaborative + content-based filtering|Fine-tuned LLM using LoRA for customer support chatbot|Created GPT-4 powered Q&A system using LlamaIndex,search|information retrieval,Zepto,product,Delhi,https://github.com/candidate_c1476,,2026-02-25,2026-05-09,0.37,60,maybe,True,medium
C1477,Candidate C1477,ML Engineer,7,Docker|Elasticsearch|vector search|embeddings|ranking evaluation|GPT-4|Jupyter|AWS|Redis|pandas|Kafka,Built recommendation engine for e-commerce using collaborative + content-based filtering|Built RAG chatbot using LangChain and OpenAI|Named entity recognition model using spaCy,LLM applications|RAG,Yellow.ai,product,Mumbai,https://github.com/candidate_c1477,,2026-02-04,2026-06-17,0.75,60,yes,True,medium
C1478,Candidate C1478,Principal Engineer,9,PyTorch|sparse retrieval|Elasticsearch|NDCG|FAISS|dense retrieval|Weaviate|prompt engineering|AutoGPT|NumPy|MongoDB|Git|TensorFlow|AWS|SQL,Improved search relevance using hybrid BM25 + dense retrieval; evaluated with NDCG@10|Deployed LangChain pipeline for PDF summarisation|Named entity recognition model using spaCy,recommendation systems,PhonePe,product,Mumbai,,https://portfolio.dev/c1478,2026-04-30,2026-05-03,0.78,60,yes,True,medium
C1479,Candidate C1479,ML Researcher,4,scikit-learn|sparse retrieval|dense retrieval|GPT-4|ChromaDB|Spark|Kafka|Git,Owned A/B testing infrastructure for ranking experiments at scale|Created GPT-4 powered Q&A system using LlamaIndex|Time series forecasting with LSTM,NLP|text classification,Infosys,service,Remote,,,2026-05-01,2026-06-03,0.39,30,no,True,medium
C1480,Candidate C1480,Staff ML Engineer,9,MRR|hybrid retrieval|Kubernetes|A/B testing|PyTorch|OpenAI API|Pinecone|ChromaDB|RAG|Keras|Kafka|REST APIs,Re-ranked search results using cross-encoder model; improved MRR by 22%|Built LangGraph agent for automated research|Time series forecasting with LSTM,NLP|text classification,Observe.AI,product,Hyderabad,,,2026-02-18,2026-05-14,0.49,60,yes,True,medium
C1481,Candidate C1481,Senior Data Scientist,5,FAISS|scikit-learn|hybrid retrieval|search relevance|NDCG|RAG|LangGraph|prompt engineering|pandas|Kafka|GCP|REST APIs|SQL,Improved search relevance using hybrid BM25 + dense retrieval; evaluated with NDCG@10|Text summarisation with BART|Sentiment analysis classifier for product reviews,search|information retrieval,Sprinklr,product,Remote,https://github.com/candidate_c1481,,2026-01-24,2026-05-31,0.44,45,maybe,True,medium
C1482,Candidate C1482,LLM Engineer,5,Pinecone|LLM chains|LangGraph|AutoGPT|LlamaIndex|prompt engineering|Weaviate|ChatGPT|OpenAI API|GPT-4|REST APIs|TensorFlow|MongoDB,Built LangGraph agent for automated research|Built document QA system with Pinecone vector store|Deployed LangChain pipeline for PDF summarisation,speech|audio,Accenture,service,Bangalore,,https://portfolio.dev/c1482,2026-06-30,2026-06-06,0.83,90,maybe,False,trap
C1483,Candidate C1483,Staff ML Engineer,3,sparse retrieval|re-ranking|Python|A/B testing|RAG|ChromaDB|LangGraph|LlamaIndex|Spark|Kafka|Jupyter|Keras|SQL,Designed hybrid retrieval pipeline combining sparse and dense embeddings|Sentiment analysis classifier for product reviews|Image classification with ResNet,recommendation systems,Accenture,service,Pune,,,2026-05-12,2026-06-18,0.66,60,maybe,True,medium
C1484,Candidate C1484,AI Developer,3,LLM chains|prompt engineering|GPT-4|ChromaDB|RAG|Pinecone|AutoGPT|LangChain|Keras|MongoDB|Redis|Spark,Created GPT-4 powered Q&A system using LlamaIndex|Built document QA system with Pinecone vector store|Built LangGraph agent for automated research|Fine-tuned LLM using LoRA for customer support chatbot,ranking|search|NLP,TCS,service,Chennai,,https://portfolio.dev/c1484,2026-06-20,2026-06-10,0.82,30,yes,True,trap
C1485,Candidate C1485,Research Scientist,7,BM25|dense retrieval|PyTorch|production ML|sentence-transformers|Elasticsearch|Pinecone|Kafka|AWS|TensorFlow|GCP|Jupyter|pandas,Owned A/B testing infrastructure for ranking experiments at scale|Fine-tuned LLM using LoRA for customer support chatbot|Built LangGraph agent for automated research,computer vision|NLP,HCL,service,Noida,,https://portfolio.dev/c1485,2026-04-08,2026-05-23,0.67,0,no,True,medium
C1486,Candidate C1486,Data Scientist,8,production ML|ranking evaluation|learning-to-rank|OpenAI API|LangChain|Spark|SQL|pandas|Redis|Jupyter,Re-ranked search results using cross-encoder model; improved MRR by 22%|Built LangGraph agent for automated research|Named entity recognition model using spaCy,speech|audio,Meesho,product,Gurgaon,,,2026-01-28,2026-06-19,0.57,60,maybe,False,medium
C1487,Candidate C1487,ML Researcher,9,sentence-transformers|FAISS|BM25|Git|AWS|GCP|pandas|TensorFlow|Linux,Sentiment analysis classifier for product reviews|Image classification with ResNet,speech|audio,Microsoft Research India,research,Remote,,,2026-04-03,2026-06-25,0.82,60,yes,True,research
C1488,Candidate C1488,NLP Engineer,4,learning-to-rank|PyTorch|ChatGPT|LLM chains|Weaviate|Pinecone|SQL|NumPy|Kafka|MongoDB,Built semantic search system for product discovery using FAISS and sentence-transformers|Created AI assistant using OpenAI function calling|Sentiment analysis classifier for product reviews,NLP|text classification,Wipro,service,Kolkata,,,2026-06-06,2026-05-19,0.53,90,no,True,medium
C1489,Candidate C1489,LLM Engineer,5,LangGraph|ChatGPT|RAG|prompt engineering|AutoGPT|ChromaDB|Pinecone|Jupyter|pandas|Git|Keras,Created AI assistant using OpenAI function calling|Deployed LangChain pipeline for PDF summarisation|Fine-tuned LLM using LoRA for customer support chatbot|Built RAG chatbot using LangChain and OpenAI,CV|robotics,Wipro,service,Remote,,,2026-06-30,2026-05-17,0.79,60,yes,True,trap
C1490,Candidate C1490,LLM Engineer,3,LangGraph|ChatGPT|Pinecone|ChromaDB|AutoGPT|prompt engineering|Keras|pandas|Azure,Built document QA system with Pinecone vector store|Created GPT-4 powered Q&A system using LlamaIndex|Fine-tuned LLM using LoRA for customer support chatbot|Created AI assistant using OpenAI function calling,computer vision|NLP,Wipro,service,Mumbai,https://github.com/candidate_c1490,,2026-06-22,2026-06-09,0.42,45,no,False,trap
C1491,Candidate C1491,Staff ML Engineer,5,search relevance|hybrid retrieval|Docker|NDCG|Python|prompt engineering|TensorFlow|Linux|Git,Built semantic search system for product discovery using FAISS and sentence-transformers|Named entity recognition model using spaCy|Built RAG chatbot using LangChain and OpenAI,retrieval|ranking|recommendation|NLP,TCS,service,Chennai,,,2026-03-31,2026-06-07,0.19,60,maybe,True,weak
C1492,Candidate C1492,NLP Engineer,7,semantic search|hybrid retrieval|embeddings|LLM chains|ChromaDB|NumPy|GCP|Kafka|Git,Re-ranked search results using cross-encoder model; improved MRR by 22%|Built RAG chatbot using LangChain and OpenAI|Time series forecasting with LSTM,retrieval|ranking|recommendation|NLP,Wipro,service,Noida,https://github.com/candidate_c1492,,2026-02-05,2026-05-06,0.39,0,no,True,weak
C1493,Candidate C1493,Generative AI Specialist,4,PyTorch|vector search|MAP|LangGraph|prompt engineering|Weaviate|ChatGPT|Git|MongoDB|Linux,Designed hybrid retrieval pipeline combining sparse and dense embeddings|Fine-tuned LLM using LoRA for customer support chatbot|Built document QA system with Pinecone vector store,ranking|search|NLP,Groww,product,Gurgaon,,,2026-05-05,2026-05-12,0.56,30,yes,False,medium
C1494,Candidate C1494,LLM Engineer,2,LLM chains|AutoGPT|prompt engineering|LangGraph|Weaviate|GPT-4|OpenAI API|LlamaIndex|Pinecone|ChatGPT|Redis|pandas,Built document QA system with Pinecone vector store|Built LangGraph agent for automated research|Built RAG chatbot using LangChain and OpenAI,ranking|search|NLP,TCS,service,Chennai,,,2026-07-01,2026-05-31,0.37,60,no,False,trap
C1495,Candidate C1495,Generative AI Specialist,2,LLM chains|LlamaIndex|AutoGPT|prompt engineering|OpenAI API|ChromaDB|ChatGPT|LangChain|SQL|REST APIs|AWS|Azure,Fine-tuned LLM using LoRA for customer support chatbot|Deployed LangChain pipeline for PDF summarisation,retrieval|ranking|recommendation|NLP,HCL,service,Pune,,,2026-06-05,2026-05-10,0.74,45,maybe,True,trap
C1496,Candidate C1496,ML Engineer,6,production ML|MAP|sentence-transformers|re-ranking|Elasticsearch|FastAPI|embeddings|PostgreSQL|Python|Keras|Azure|NumPy,"Improved search relevance using hybrid BM25 + dense retrieval; evaluated with NDCG@10|Implemented offline evaluation benchmark for ranking: NDCG, MRR, MAP|Built semantic search system for product discovery using FAISS and sentence-transformers|Migrated BM25 search to dense retrieval; 35% improvement in recall@10",LLM applications|RAG,PhonePe,product,Mumbai,https://github.com/candidate_c1496,,2026-06-26,2026-06-07,0.84,30,no,True,strong
C1497,Candidate C1497,Generative AI Specialist,5,Elasticsearch|scikit-learn|A/B testing|NDCG|LlamaIndex|LangChain|Weaviate|LangGraph|Kafka|Azure|pandas|Keras|Spark|AWS,Migrated BM25 search to dense retrieval; 35% improvement in recall@10|Built RAG chatbot using LangChain and OpenAI|Image classification with ResNet,generative AI|LLMs,CleverTap,product,Kolkata,https://github.com/candidate_c1497,https://portfolio.dev/c1497,2026-06-12,2026-05-18,0.8,15,maybe,True,medium
C1498,Candidate C1498,NLP Engineer,9,MAP|BM25|A/B testing|NDCG|embeddings|dense retrieval|prompt engineering|RAG|LlamaIndex|Linux|Jupyter|Azure|pandas|matplotlib,Improved search relevance using hybrid BM25 + dense retrieval; evaluated with NDCG@10|Named entity recognition model using spaCy|Sentiment analysis classifier for product reviews,search|information retrieval,TCS,service,Mumbai,https://github.com/candidate_c1498,https://portfolio.dev/c1498,2026-05-21,2026-05-29,0.4,45,no,True,weak
C1499,Candidate C1499,ML Researcher,3,PyTorch|semantic search|learning-to-rank|A/B testing|vector search|LLM chains|LangChain|LangGraph|prompt engineering|Azure|MongoDB|SQL|Redis,Built semantic search system for product discovery using FAISS and sentence-transformers|Fine-tuned LLM using LoRA for customer support chatbot|Created AI assistant using OpenAI function calling,recommendation systems,Razorpay,product,Hyderabad,,,2026-05-09,2026-06-09,0.6,90,yes,False,medium
